Date,User,Tweets,Device,Coordinates,Place
2023-02-25 14:24:00+00:00,https://twitter.com/AbelOluwasegun,Twitter for iPhone,"@aystickz @LifeOfAdunni Await all result, If Peter Obi of Labour Party accumulates 1.5milliion votes all together make u kill dog for me chop.",,
2023-02-25 14:23:29+00:00,https://twitter.com/Adenira88291885,Twitter for Android,"Done ✅ my civil rights and I've voted my preferred candidate in peter obi and labour party, papa, mama and pikin! we'll persist and not give up✊
We must take back this country and vote out these oppressors and evildoers!
We shall be victorious!w✊ https://t.co/eJoMIs8F72",,
2023-02-25 14:23:19+00:00,https://twitter.com/oversabi_boy,Twitter for Android,"Another attempt by APC to disenfranchise and stop lugbe residents from voting.

#Falz Toyin Abraham Ogun state Sanate and HOR LASU The LP president buhari The BVAS Amuwo Odofin igbos #BolaAhmedTinubu Peter Obi of Labour Party Warri south Kano Asiwaju MC Oluomo Alausa Assembly https://t.co/tE0dY6t4A0",,
2023-02-25 14:23:09+00:00,https://twitter.com/EAluge,Twitter for Android,"This is Uwelu primary school, Benin city, Edo State where APC and PDP thugs destroyed everything because Labour Party was winning. @AishaYesufu @AIT_Online @ARISEtv @channelstv @nigeriantribune @seunokin @SamAmadi @_dinomelaye @dinoxos @fkeyamo @realFFK @PeterObi INEC take note. https://t.co/8ASMnqq8Be",,
2023-02-25 14:23:01+00:00,https://twitter.com/RealIkechukwuOv,Twitter for Android,"If truly Nigeria is a democratic nation, what happened today will automatically declare Peter Obi the labour Party winner 🏆 but the British won't do that because Peter Obi is an IGBO man .
#NigeriaDecides #NigeriaDecides2023 # https://t.co/3M3typgjNV",,
2023-02-25 14:22:51+00:00,https://twitter.com/stallionking65,Twitter for Android,"God will punish every youth who collected guns and money to disrupt this election. Right now we the youths are the problem 
Toyin Abraham Benin Davido Peter Obi of Labour Party #ObiWon #Falz Oba Elegushi #Alimosho Edo State Rinu Obasanjo #AriseTV Lagos Anambra State Yorubas",,
2023-02-25 14:22:51+00:00,https://twitter.com/MichaelUhiene,Twitter for iPhone,"Collations going on in my ward. Labour Party is winning by a land slide!! We dey ground to avoid any foul play!

Obi is coming!!

Amuwo Odofin VOID yorubas Kano Warri south Peter Obi of Labour Party Lagos and Rivers Soldiers Falz Mc oluomo The LP sangotedo #ObiWon https://t.co/I70fcXM7KT",,
2023-02-25 14:22:48+00:00,https://twitter.com/mcdonald__jr,Twitter for iPhone,"Buhari votes LABOUR PARTY at polling unit.
Peter Obi for president 🇳🇬 
#Nigeriadecide2023 
#Lagos 
 #NigeriaElections2023 https://t.co/Bwyu98g90I",,
2023-02-25 14:22:37+00:00,https://twitter.com/iamnimigeorge,Twitter for iPhone,"@OdunEweniyi Please sir/Ma, remember the sufferings of an average Nigerian. Remember these guys will come and tell us snake swallowed millions. Please remember Lekki Massacre. Please wait a while and cast your vote. Vote for Peter OBI. Vote Labour Party",,
2023-02-25 14:22:32+00:00,https://twitter.com/TimipreB,Twitter for Android,"Peter Obi's Labour Party👇🏿 is asking: Where is the ""One Nigeria""?

Same question #NnamdiKanu asked and he was kidnapped by Nigerian Govt. He is still in unlawful detention till date, despite numerous court orders.

CC: @AsstSecStateAF @USinNigeria @RishiSunak @AndrewmitchMP @dfat",,
2023-02-25 14:22:12+00:00,https://twitter.com/farahsyaffarien,Twitter Web App,Please in a situation where INEC could not upload after 50 people are accredited should we panic?  Mc Oluomo Oshodi Datti Baba Ahmed Peter Obi of Labour Party,,
2023-02-25 14:22:02+00:00,https://twitter.com/Obarinze,Twitter for Android,"Dear @PeterObi we have delivered our poling unit.... Up Labour Party! 
@NgLabour https://t.co/8gM1GDVgUW",,
2023-02-25 14:21:48+00:00,https://twitter.com/Code_Abbey,Twitter for Android,"Peter Obi of Labour Party Won at my Polling Unit in Maryland ❤️❤️
#ObiWon",,
2023-02-25 14:21:36+00:00,https://twitter.com/vceethegreat,Twitter for Android,"The  lady that APC thugs wounded with bottle came back to vote. She is a true hero. God be with you ma. 

Kano Oba Elegushi Warri South Peter Obi of Labour Party #ObiWon Toyin Abraham Ikorodu Festac #YoucantstopNigeriayouth Nigeria Hero https://t.co/zqT0MeeRpi",,
2023-02-25 14:21:26+00:00,https://twitter.com/AbuchiAnaekwe,Twitter for Android,"My Polling Unit delivered for Peter Obi

PRESIDENTIAL RESULT 

Polling unit -074
Ward- festac II

Labour Party— 68
APC— 12
PDP - 2
ZLP - 2
NNPP—1
INVALID - 2 https://t.co/itnYwS1Kgv",,
2023-02-25 14:21:14+00:00,https://twitter.com/Mr_Deelaw,Twitter for Android,"God, please! Dont let Tinibu win on my birthday. It's going to be traumatic for me because what is all this!!???

We choose Peter Obi of Labour Party because he is the best man for this job but omo... Shebi if I talk now, they will say I am tribalistic? 

#Falz https://t.co/quEvw2icIS",,
2023-02-25 14:21:12+00:00,https://twitter.com/leke_ife,Twitter for iPhone,"We no Dey play for here 
#LabourParty 
#PeterObi https://t.co/WsrHRsgcSm",,
2023-02-25 14:21:11+00:00,https://twitter.com/EniyeAmeze,Twitter for Android,"APC 𝗧𝗵𝘂𝗴𝘀 wounded her &amp; she still back to her polling unit to vote.
She is the heroine of this election.

#PeterObiForPresident2023 #PeterObi INEC Kano Port Harcourt Labour Party Oba Elegushi Casted Toyin Abraham Tribalism #ObiWon #falz Igbos Yourubas Edo State Warri South https://t.co/KPxcCmdklw",,
2023-02-25 14:21:11+00:00,https://twitter.com/JeremiahOnyiba,Twitter Web App,"I have voted for Labour Party, for @PeterObi what about you",,
2023-02-25 14:21:00+00:00,https://twitter.com/iNspiritextra,Twitter for Android,"You can ONLY imagine what he's been through, may Heaven hear his prayers, Amen 🙏
----
Peter Obi of Labour Party Davido Toyin Abraham Oba Elegushi Kano #ObiWon Warri South #Falz #Alimosho Yorubas Ikorodu Lagos Alausa Edo State Tribalism President Buhari #AriseTV Pitobi https://t.co/KzXL0KfHGZ",,
2023-02-25 14:20:59+00:00,https://twitter.com/wadablue1,Twitter for iPhone,"Rain came to wash all sin away 👍💃🏻💃🏻💃🏻 Labour Party for life, Peter obi……",,
2023-02-25 14:20:35+00:00,https://twitter.com/cyril_artimis,Twitter for Android,"@bod_republic Make una check if nah him drop the post abi nah him ghost.. 
#NigeriaElections2023 
#LabourParty 
@PeterObi",,
2023-02-25 14:20:19+00:00,https://twitter.com/charlsyalums,Twitter for Android,@TeazyWorld Go and vote. Vote for Peter Obi of Labour Party 🤗,,
2023-02-25 14:20:18+00:00,https://twitter.com/KweenFassy,Twitter for Android,"3:16 pm.. We are still accrediting in Ụmụahia, Abịa state.. The crowd is  just too much!!  People are just  voting everything Labour party without knowing the candidates coming out for senate and reps bcos of Peter Obi . 😂😂😂😂. We don't want PDP in Ụmụahia.",,
2023-02-25 14:19:47+00:00,https://twitter.com/Hhorlamilekan,Twitter for Android,"This election in Lagos is between APC and LP, Pdp just dey play, the natural votes of Pdp is now for @PeterObi and Labour Party",,
2023-02-25 14:19:44+00:00,https://twitter.com/EAluge,Twitter for Android,"Oredo ward 4 in Benin city, Edo State, where APC and PDP thugs have destroyed everything here. The Labour Party was winning. @AishaYesufu @AIT_Online @ARISEtv @channelstv @SamAmadi @nigeriantribune @seunokin @OjyOkpe @PeterObi INEC, please take note. https://t.co/omIFU9PQkS",,
2023-02-25 14:19:43+00:00,https://twitter.com/JoshStainless,Twitter for iPhone,The only reason some youth are not supporting Peter Obi is because they want to oppose the crowd instead of thinking for their personal life #PO #LabourParty,,
2023-02-25 14:19:38+00:00,https://twitter.com/obiobidigbo1,Twitter for Android,Awuda nnobi presidential counting...apc no vote...pdp no vote... Apga..1.. zlp...1..Peter obi labour party..44,,
2023-02-25 14:19:34+00:00,https://twitter.com/Pranktv_media,Twitter for Android,"If you are rooting for LP 
Like and retweet

#Obiwon #NigeriaElections2023 Toyin Abraham Davido Casted Kano state #Falz NNPP Warri South Peter Obi of labour party https://t.co/mqk5GfbOPr",,
2023-02-25 14:19:21+00:00,https://twitter.com/princelarry2719,Twitter for iPhone,"@Cecorule The INEC chairman said there’s space to write your party in case of omission!
Vote Labour Party 
Vote Peter Obi for President of Nigeria 🇳🇬",,
2023-02-25 14:19:20+00:00,https://twitter.com/twitt_king,Twitter for Android,"My Polling Unit is 99% Labour Party.

Dem no get structure
Dem no get PVC
Dem no fit WIN

@PeterObi is Taking this one
#Obidients #Abuja #kubwa #NYSCCamp https://t.co/0733dnGo1J",,
2023-02-25 14:19:17+00:00,https://twitter.com/hilltop_writer,Twitter for Android,"To the glory of God, I just voted for Mr. Peter Gregory Obi of the Labour Party. 

As of now, there are 1048 accredited voters. 

My polling unit is also Kenneth Okonkwo's polling unit, and we are Obidiently voting.",,
2023-02-25 14:19:14+00:00,https://twitter.com/radiobiafraon,Twitter for Android,"Peter Obi's Labour Party👇🏿 is asking: Where is the ""One Nigeria""?

Same question #NnamdiKanu asked and he was kidnapped by Nigerian Govt. He is still in unlawful detention till date, despite numerous court orders.

CC: @UKinNigeria @JamesCleverly @UnderSecStateP @CatrionaLaing1",,
2023-02-25 14:18:32+00:00,https://twitter.com/Santydblade,Twitter for iPhone,"Any update on the polling unit in the North. I think we need them too. 
Peter Obi 
Labour Party
Nigeria",,
2023-02-25 14:18:29+00:00,https://twitter.com/ajewolejoshua3,Twitter for Android,@27wrld @NgLabour @PeterObi This guy must be arrested and prosecuted unless this country want to be in trouble. #inecnigeria #labourparty #peterobi #MBuhari,,
2023-02-25 14:18:25+00:00,https://twitter.com/Marcel_Umeh,Twitter for iPhone,"Peter Obi wins my Polling unit in Lagos.
LP-105
PDP-2
APC-25
#LabourParty #Nigeriadecide2023 #ObiDatti2023 #ObiDatti #ObiWon https://t.co/UTqLQntTSY",,
2023-02-25 14:18:19+00:00,https://twitter.com/Pranktv_media,Twitter for Android,"As it stands!!!

#Obiwon #NigeriaElections2023 Toyin Abraham Davido Casted Kano state #Falz NNPP Warri South Peter Obi of labour party https://t.co/iDdQ81hkRl",,
2023-02-25 14:18:09+00:00,https://twitter.com/NewMan_Everyday,Twitter for iPhone,"Evil doesn’t succumb to mere resistance, it bites down harder. Evil only succumbs to victory. If we don’t win, I really fear for our fate. Vote out APC! Vote in Peter Obi and Labour Party",,
2023-02-25 14:17:58+00:00,https://twitter.com/moyologun,Twitter for Android,Presidential Election EC 30 A Labour Party 30 PDP 3 APC 18. This is a victory for me cus it means my street delivers for  @PeterObi #NigeriaElections2023 #NigeriaDecides https://t.co/swqm5eU4VX,,
2023-02-25 14:17:45+00:00,https://twitter.com/Oyango27,Twitter for Android,"Ballot papers set ablaze at Uwelu primary after it was found out that Peter Obi's Labour Party was winning the polls at the electoral center 💔
#NigeriaElections2023 https://t.co/rtihpsOtbA",,
2023-02-25 14:17:28+00:00,https://twitter.com/ionicseun,Twitter Web App,"Very soon they will want to lay claim to deputy governor position, ko joor 😂😂😂. This is APC's territory not IPOB 

#Falz | #BVAS | Soldiers | Davido | Peter Obi of Labour Party | Sangotedo | Amuwo Odofin | Ikoyi | MC Oluomo #AriseTV | Oba Elegushi | Toyin Abraham | #Alimosho",,
2023-02-25 14:17:27+00:00,https://twitter.com/seatea25,Twitter for iPhone,"Vote for Labour Party, Vote in Peter Obi 🙏🥹",,
2023-02-25 14:17:23+00:00,https://twitter.com/PascalEgeonu,Twitter for iPhone,"I just voted for Peter Obi of Labour Party and a good rain (blessings) started falling. 

A good sign of sth good coming.

It was a shishi-less transaction.
#NigeriaDecides2023 #PeterObi4President2023 https://t.co/LJHnzSfh0a",,
2023-02-25 14:17:04+00:00,https://twitter.com/ernggie,Twitter for iPhone,"If this election goes free and fair, no one is seeing Peter Obi’s back. 
They know and that is why they’re sending thugs.
Even in Lagos, Peter Obi will win with a land slide.
#Elecciones2023 #PeterObiForPresident2023 #LabourParty",,
2023-02-25 14:17:01+00:00,https://twitter.com/notimegist1,Twitter Web App,"Peter obi ,labour party, mufasatundeednut",,
2023-02-25 14:17:00+00:00,https://twitter.com/sakssey23,Twitter for Android,@balamiisaac @PeterObi @NgLabour @inecnigeria @inecnigeria is a scam.  It's all planned out against Labour Party strong holds.,,
2023-02-25 14:16:57+00:00,https://twitter.com/Be_a_Voicefirst,Twitter for Android,"My Polling Unit Delivered. 033
PRESIDENTIAL
APC-1
PDP-4
LP- 31
Invalid-5

My Polling Unit Delivered well. 
Up Labour Party. 
Up Peter Obi. 🙌🙌🙌
#ObiWon",,
2023-02-25 14:16:51+00:00,https://twitter.com/IpobOntario,Twitter for Android,"Peter Obi's Labour Party👇🏿 is asking: Where is the ""One Nigeria""?

Same question #NnamdiKanu asked and he was kidnapped by Nigerian Govt. He is still in unlawful detention till date, despite numerous court orders.

CC: @POTUS @VP @SecBlinken @USAmbUN @SamanthaJPower @JoeBiden @UN",,
2023-02-25 14:16:46+00:00,https://twitter.com/Alphagirl_1,Twitter for iPhone,"We’ve delivered Labour Party in my unit
God luck Peter obi #Elecciones2023 #presidentialelection2023",,
2023-02-25 14:16:26+00:00,https://twitter.com/Iamswagito,Twitter for Android,"Labour Party is a strong contender in Lagos State.... 🇳🇬💪

#NigeriaDecides #LabourParty #PeterObiForPresident2023 #PeterObi The Lp",,
2023-02-25 14:16:14+00:00,https://twitter.com/King_of_all101,Twitter for Android,@NgLabour @PeterObi @YunusaTanko @aburechambers @Kennedy4Aha @doyinokupe Labour party won this election,,
2023-02-25 14:16:11+00:00,https://twitter.com/ororomedia,Twitter for Android,"Pastor Enenche Heals Sick Lady At His Polling Unit 
+ 💔APC Thugs Attack Nigerians Voting Peter Obi (VIDEO) 
 👇👇
https://t.co/pSMF9hdvgj 

🎯 
Lagos | Arise TV | Igbos | Kano | Tribalism #ObiWon Situation Report Selman | Northerners | Rivers State | Peter Obi of Labour Party https://t.co/6cC7w629m6",,
2023-02-25 14:16:09+00:00,https://twitter.com/ElGuapo94359165,Twitter Web App,God help Peter Obi help labour party help Nigeria cos we're in dire need of help,,
2023-02-25 14:16:03+00:00,https://twitter.com/preachermaneug,Twitter for iPhone,"Ikpoba Okha LG,Gorretti,Ward 6,Unit 72.
Labour Party 50
PDP 4
APC 1
Benin City is taking over 
#PeterObi #PeterObi4President2023 
#ObiWon https://t.co/CqA8vinyl6",,
2023-02-25 14:16:01+00:00,https://twitter.com/ChijiokeMozie,Twitter for iPhone,"23 registered voters in my polling unit.
13 people voted.
10 Voted for Labour Party
2 for PDP
1 for APC.
@PeterObi you do this one? No wahala",,
2023-02-25 14:15:54+00:00,https://twitter.com/Ntob,Twitter for Android,"My PU will be giving Peter Obi 100% votes. NO CAP.
Ward12, Goldie Mount Zion PU, Cal South.
They are trying 2 manipulate things bt Obidients aren't having it

Labour Party Northerners Oba Elegushi Casted NNPC South east Igbos Tribalism
#Falz #NigeriaElections2023 #AriseTV #Obiwon",,
2023-02-25 14:15:51+00:00,https://twitter.com/nafeezi,Twitter for Android,"A kid holding a recharge card in a video intended for banter and jokes

Yet Ndi Kato of Peter Obi's Labour Party claims the kid is an underage voter in the North

Wait for same Ndi Kato few weeks after the election to claim ownership of PDP

#NigeriaDecides",,
2023-02-25 14:15:39+00:00,https://twitter.com/PaschalNwafor_,Twitter for iPhone,#ObiWon #Nigeriadecide2023 #NigeriaDecides #PeterObiForPresident2023 #LabourParty Oshodi #ObiWon Peter Obi INEC #electionday No LP Presidential Election,,
2023-02-25 14:15:32+00:00,https://twitter.com/yourtechuncle,Twitter for iPhone,"My Polling unit doing the most😂

Accredited voters: 50

#Labourparty : 47
#APC : 3

#PeterObi #obiwins https://t.co/2ruWcwaImm",,
2023-02-25 14:15:22+00:00,https://twitter.com/MathewS02160295,Twitter for Android,#labourparty4peterobi. We delivered our unit. Labour party for Peter obi. We are winning Lagos,,
2023-02-25 14:15:11+00:00,https://twitter.com/Ajanoba_,Twitter for Android,APC members are snatching ballot boxes and harassing voters with thugs because the labour party's Peter Obi and Datti Baba-Ahmed is leading the polls.,,
2023-02-25 14:15:03+00:00,https://twitter.com/Godsentspecial1,Twitter for Android,"This is so emotional, She came shouting where is Peter Obi @PeterObi.

#NigeriaElections2023
#ObiWon
#LabourParty
#Falz https://t.co/6N0NqtjxXT",,
2023-02-25 14:15:00+00:00,https://twitter.com/Sace_god,Twitter for iPhone,"Here is a video of Mc Oluomo threatening Igbos not to vote at their respective polling units in Lagos because Peter Obi is winning #ObiWon 
#Nigeriadecide2023 #LabourParty https://t.co/zOS9iesigu",,
2023-02-25 14:14:58+00:00,https://twitter.com/nduka_ego,Twitter for Android,"@PeterObi Labour won in my polling unit.026 lagasa eputu.pdp 4 votes,apc 18 votes,labour party 75 votes.",,
2023-02-25 14:14:55+00:00,https://twitter.com/Orguy,Twitter for iPhone,"If Peter Obi get migraine today, make e nuh worry!

Na dissatisfied and change seeking Nigerians dey press press e head so!😅

Despite the intimidation and underhanded tactics, we move!

Vote Peter Obi and Labour Party!!!!💯💯💯",,
2023-02-25 14:14:14+00:00,https://twitter.com/Olugben10424161,Twitter for iPhone,I just deliver my pull unit for Labour Party. PeterObi … 055 ifako ijaiye . #Nigeriadecide2023 #LagosForLP https://t.co/xKaICKlTfH,,
2023-02-25 14:13:53+00:00,https://twitter.com/oversabi_boy,Twitter for Android,"INEC official no where to be found at Alaba International Market, Ojo, Lagos.

#Falz Toyin Abraham Ogun state Sanate and HOR LASU LP president buhari The BVAS Amuwo Odofin igbos #BolaAhmedTinubu Peter Obi of Labour Party Warri south Kano Asiwaju MC Oluomo Alausa Assembly EndSars https://t.co/hTNNw5jkke",,
2023-02-25 14:13:40+00:00,https://twitter.com/EdwardRemyboy,Twitter for Android,@PeterObi Dey no won allow Igbo people vote Labour party ooo😭😭,,
2023-02-25 14:13:14+00:00,https://twitter.com/Francisxaveir,Twitter for Android,"Despite their Thugs and intimidation, Peter Obi Will Still win Lagos state. 
 #ObiWon NNPP, No Labour Party, Warri South, Kano","Coordinates(longitude=3.198942, latitude=6.4826762)","Place(id='01eddd9d0dbec2c8', fullName='Ikeja, Nigeria', name='Ikeja', type='city', country='Nigeria', countryCode='NG')"
2023-02-25 14:12:29+00:00,https://twitter.com/ian_omotola,Twitter for Android,"my fellow youth,Labour party no dey the slip for some area for lagos State #LabourParty @PeterObi https://t.co/zyO7g8pLm7",,
2023-02-25 14:12:28+00:00,https://twitter.com/WadrNews,Twitter Web App,"@PeterObi est le candidat anti-système. Il est le candidat du Labour Party. Le natif d'Anambra se proclame chantre de la bonne gouvernance. 
https://t.co/B9OJtlh75w https://t.co/DDZfT2njEF",,
2023-02-25 14:12:14+00:00,https://twitter.com/Sochigold1,Twitter for Android,"@PeterObi Not only delay but destruction too especially when the know labour party is wining,Benin is seriously in need of security cos the governor and his people are out for citizens",,
2023-02-25 14:12:07+00:00,https://twitter.com/NpoReports,Twitter for iPhone,Candidate of #Labourparty @PeterObi casting his vote in Anambra #NigeriaElections2023 https://t.co/W7G6QATnn2,,
2023-02-25 14:11:37+00:00,https://twitter.com/bjshrconsulting,Twitter for Android,@NgLabour @PeterObi @YunusaTanko @aburechambers @Kennedy4Aha @doyinokupe They are several polling unit that labour party agents are not present,,
2023-02-25 14:11:22+00:00,https://twitter.com/ThereisGodooo1,Twitter for Android,"@Harmless12345 @inecnigeria @jidesanwoolu @PeterObi @Naija_Activist @ElyzPeters 
What is happening in Lagos State? Some polling units do not have column for Labour Party on their ballot papers. Do something please. Does Lagos State have special ballot papers?",,
2023-02-25 14:11:21+00:00,https://twitter.com/TheEliteSmith,Twitter for iPhone,"I have voted
I voted Peter Obi of Labour Party
None till we finished voting.",,
2023-02-25 14:10:56+00:00,https://twitter.com/hypes_media,Twitter for Android,"Don't sell your conscience in the form of vote for any peanuts. Vote right &amp; be proud you made a good choice for your generation. 
Your children &amp; their children deserve a better Nigeria 🇳🇬
#2023Elections Peter Obi of Labour Party  #PeterObiForPresident2023 #NigeriaElections2023",,
2023-02-25 14:10:55+00:00,https://twitter.com/27NaniB,Twitter for Android,@rudeboypsquare @PeterObi Victory for #LabourParty,,
2023-02-25 14:10:32+00:00,https://twitter.com/cyril_artimis,Twitter for Android,"The giveaway i fit follow you fight now if you no give me nah @PeterObi the others can come later 👍🏽✌🏽
#LabourParty #NigeriaElections2023",,
2023-02-25 14:10:25+00:00,https://twitter.com/AdanmaEke,Twitter for Android,Now we know Peter Obi really ruffled some feathers. The opposition is very much afraid of him. I thought Labour Party didn't have a structure. Why are you afraid of '4 people' 😂😂😂,,
2023-02-25 14:10:14+00:00,https://twitter.com/mikefaniyi,Twitter for iPhone,"“Don’t waste your vote on Peter Obi, he can’t win and Labour Party does not have struc…” 

Me: https://t.co/a2aLbY1uoT",,
2023-02-25 14:10:11+00:00,https://twitter.com/charlidyn,Twitter for Android,"Result: @PeterObi of Labour Party just won my polling unit (Entrance of Church street, Itedo, Lekki, Lagos).

Results:
APC: 3
LP: 11
PDP: 2
ADC: 1
Void votes: 4 (2LP + 2APC)
#NigeriaElections2023 

Waiting for them to upload it now.",,
2023-02-25 14:09:42+00:00,https://twitter.com/silverpenydr,Twitter for iPhone,"Vote counting already started in my polling unit and Labour party is doing well. 

Oba Elegushi Peter Obi of Labour Party Kano State Casted #ObiWon #Nigeriadecide2023 https://t.co/mmzEGvEJMk",,
2023-02-25 14:09:38+00:00,https://twitter.com/_Stellz22,Twitter for Android,"My Center don deliver. Ward 30 Rivers State

Who deyyy

APC- 4
Boot- 1
LP- 98
PDP- 1

#Presidentialelection 
#NigeriaElections2023 
#NigeriaDecides2023 
Obi Labour party peter Lagos falz Benin Kano",,
2023-02-25 14:09:28+00:00,https://twitter.com/JerryUgwu14,Twitter for Android,"Comfortably Voted For Labour Party In Lafia, Nasarawa State!
Fun part... 70% of those in my pulling unit are Obidients 💯 the remaining 30% is shared between PDP, NNPP and APC!

Peter Obi Will Win Nasarawa State 💯

#PeterObiForPresident2023 https://t.co/0RnriYShjJ",,
2023-02-25 14:08:42+00:00,https://twitter.com/ChumaOrji3,Twitter for Android,"Dear @cnnbrk @BBCPolitics @FRANCE24 @POTUS and concerned true democrats around the world. This is Oroedo Ward4 in Edo State Nigeria.
Knowing that Peter Obi of Labour Party will win, politicians of old order have deployed thugs to create serious Voter's Apathy in Nigeria.
HELP US https://t.co/3Tz8VWd9u8",,
2023-02-25 14:08:26+00:00,https://twitter.com/anika_forde,Twitter for iPhone,@PeterObi Need to start posting videos of what’s happening at the polling units!! This is not a fair and free election. APC/PDP will not allow people to vote Labour Party!!,,
2023-02-25 14:08:25+00:00,https://twitter.com/D_odogwubaker,Twitter for Android,"Have  you voted yet?

""Peter Obi of labour party"" got mine ✅💯🙏","Coordinates(longitude=6.6356497, latitude=5.7092317)","Place(id='00e6e55734393bdb', fullName='Anambra, Nigeria', name='Anambra', type='admin', country='Nigeria', countryCode='NG')"
2023-02-25 14:08:15+00:00,https://twitter.com/ab_udom,Twitter for Android,"My Polling Unit in Obanikoro has delivered for Peter Obi! Over to you!!! 

cc: @eniolaRivers

 #LabourParty #NigeriaElections2023 #ObiDattiInLagos #ObiIsComing #election2023 https://t.co/VRnq04tkoO",,
2023-02-25 14:07:57+00:00,https://twitter.com/UnitedJay92,Twitter for Android,"I voted for Peter Obi. A better Nigeria is POssible. Come out and vote if you've not done so. This is out time. #NigeriaDecides #NigeriaDecides2023
#NigeriaElections2023 #PeterObiForPresident2023 #Presidentialelection  #LabourParty https://t.co/pMbxI19Nzp",,
2023-02-25 14:07:47+00:00,https://twitter.com/eyajuda,Twitter for Android,@NgLabour @PeterObi @YunusaTanko @aburechambers @Kennedy4Aha @doyinokupe This isn't funny...watch in Lagos..no labour party on ballot. https://t.co/tJzZo7IOvl,,
2023-02-25 14:07:19+00:00,https://twitter.com/BC_Slutyyy,Twitter for Android,Done counting in my PU and it's a landslide victory for Labour Party's Peter Obi who is without structure,,
2023-02-25 14:07:03+00:00,https://twitter.com/SONOFABE1,Twitter for Android,"Peter Obi has no supporters 
Labour Party has no Structure 
 His Supporters are just social media noise 
"" They're just dogs who bark but can't bite ""
   Ehnnnn we've heard you people nauu😩 we're not arguing .....
 Just leave us alone and let's excercise our right in peace !",,
2023-02-25 14:07:00+00:00,https://twitter.com/PaschalNwafor_,Twitter for iPhone,#ObiWon #Nigeriadecide2023 #NigeriaDecides #PeterObiForPresident2023 #LabourParty Oshodi #ObiWon Peter Obi INEC #electionday No LP Presidential Election,,
2023-02-25 14:06:57+00:00,https://twitter.com/Shantellesse,Twitter for iPhone,"In Ogudu PU 099, 90 people Voted in the presidential elections and 
Labour Party got 69 Votes 
With APC following behind with 18 votes .
Peter Obi is coming
#Nigeriadecide2023 
#TakeBackNigeria 
#LaborParty",,
2023-02-25 14:06:33+00:00,https://twitter.com/madamestephella,Twitter for iPhone,"The right to vote is a fundamental right that must be protected. 
Why the violence, intimidation &amp; voter suppression?
No free &amp; fair elections in Lagos.
Amuwo Odofin VOID yorubas Kano Warri south Peter Obi of Labour Party Lagos and Rivers Soldiers Falz Mc oluomo The LP sango","Coordinates(longitude=3.198942, latitude=6.4826762)","Place(id='01eddd9d0dbec2c8', fullName='Ikeja, Nigeria', name='Ikeja', type='city', country='Nigeria', countryCode='NG')"
2023-02-25 14:06:06+00:00,https://twitter.com/THUNDER270,Twitter for iPhone,Labour Party leading in Benin city. Peter Obi all the way!! #PeterObi #presidentialelection2023 #vote https://t.co/3C2M1wdwwS,,
2023-02-25 14:05:55+00:00,https://twitter.com/PaschalNwafor_,Twitter for iPhone,#ObiWon #Nigeriadecide2023 #NigeriaDecides #PeterObiForPresident2023 #LabourParty Oshodi #ObiWon Peter Obi INEC #electionday No LP Presidential Election,,
2023-02-25 14:05:51+00:00,https://twitter.com/thequeentosin,Twitter for iPhone,"@Iyo_nur I am Yoruba, I prefer Peter Obi. What baffles me is how some ballots do not have Labour Party on it. They can’t get anything right in this country",,
2023-02-25 14:05:47+00:00,https://twitter.com/stanley96463881,Twitter for iPhone,"They are suppressing the vote from the south east , where the presidential candidate of the Labour Party has a strong https://t.co/GnsqRdBUT2 voting is currently going on at major areas of the region . @inecnigeria @inecnigeria@ChigozieIAlex @PeterObi @NgLabour @FS_Yusuf_ @chude",,
2023-02-25 14:05:47+00:00,https://twitter.com/VincentUdo4,Twitter for Android,"@PeterObi Sir my president. in Lagos State, Some of the voters card no Carry  labour party logo is an issue,do something about it now one Love",,
2023-02-25 14:05:36+00:00,https://twitter.com/AlaribeEmeka,Twitter for Android,"@FS_Yusuf_ Bro, We go still win . Even with all their intimidation, thugs, malpractice,etc .

Labour Party.Peter Obi/Datti Ahmed must win!",,
2023-02-25 14:05:28+00:00,https://twitter.com/officialboy09,Twitter for iPhone,Update Abraka Delta state…… Labour Party is leading with a very large margin right now. I saw very large large margin @SavvyRinu @AishaYesufu @NgLabour @PeterObi #NigeriaElections2023 @chude__ @Nkemchor_,,
2023-02-25 14:05:26+00:00,https://twitter.com/Amarakelly3,Twitter for Android,"My polling unit was calm, I went on time and voted before 10am.

Congratulations to Labour Party 👍 
Congratulations My President, Peter Obi",,
2023-02-25 14:05:23+00:00,https://twitter.com/DivineChi_1,Twitter Web App,"@ibnally9 @rudeboypsquare @PeterObi You are trying to stoke division. Anyway, this is very bad news for APC, because the evidence of voter intimidate is now very widespread.. Goodluck #Vote wisely #Vote Labour Party!",,
2023-02-25 14:05:18+00:00,https://twitter.com/OkpalaCeo,Twitter for Android,"Void vote.. God dn run this one for us Obidients!! We move😂

#ObiWon. Peter Obi Of Labour Party. Warri South. Northerners. https://t.co/C3vcup24fy",,
2023-02-25 14:05:13+00:00,https://twitter.com/Davi_Patricks,Twitter for iPhone,"At Ward18 (Polling Unit 18) Rumuigbo, Port Harcourt, the opposition with the thugs is refusing and molesting any one who wants to vote for Peter Obi of Labour Party. May God help us https://t.co/2N0gxrHISY",,
